f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,label
0.4017616421568627,0.4603094362745098,0.4653186274509804,0.4245251225490196,0.7298560049019609,0.7670955882352943,0.557092524509804,0.5435814950980391,0.681326593137255,0.6740962009803922,0.5782935049019607,0.6160232843137255,0.426485906862745,0.42947303921568625,0.4587775735294118,0.4323682598039216,0.16926168557816618,0.179183974596155,0.1691119191272103,0.15071925151632956,0.2132476493552295,0.13502943202938106,0.2748271669817703,0.2629444749060826,0.20470887927134984,0.21430738944736796,0.23503658337668173,0.2459910336868066,0.1609246413751178,0.16226636738636097,0.15485366367549697,0.1730642958157928,0.5686035,0.5137398022697554,0.49614909811243063,0.5686035,0.5686035,1.0,1.0,1.0,O
0.9198529411764708,0.6532781862745098,0.8532628676470589,0.9285845588235295,0.9182291666666669,0.4587009803921569,0.47725183823529416,0.904748774509804,0.8650735294117649,0.4152879901960784,0.4488051470588236,0.8704810049019609,0.9293351715686275,0.8246476715686275,0.8435355392156862,0.9700367647058824,0.011293143170106157,0.2420472023591154,0.18214499616781635,0.008400140852239717,0.08506503754307312,0.1863150997443137,0.2559501731741176,0.12226992959960392,0.16002363512174647,0.13866211384364424,0.16041198265585516,0.13659830884299842,0.12587661246334977,0.14233300944365287,0.15969324316233494,0.03854273822507402,0.2019043,0.46393213365909053,0.4551277201268105,0.2019043,0.2019043,0.59375,0.84375,1.0,O
0.031862745098039214,0.0587469362745098,0.06199448529411765,0.03267463235294117,0.1338388480392157,0.16727941176470587,0.1785232843137255,0.11986825980392157,0.23924632352941178,0.35127144607843136,0.2692401960784314,0.3161305147058823,0.2543811274509804,0.3840073529411764,0.28203124999999996,0.2637714460784314,0.08813515559453239,0.1117773100756816,0.11889797107729372,0.08735906749926421,0.17129472991652012,0.169445148577898,0.17780639904964132,0.15733745401568994,0.24509092935459836,0.20627567906092031,0.17963592119073893,0.2752810763029765,0.2641569613035959,0.24337265712130624,0.21478410884451893,0.23825817196843607,0.87060547,0.49581113278300304,0.45439129964823577,0.87060547,0.87060547,1.0,1.0,1.0,O
0.6054840686274507,0.6089613970588235,0.626485906862745,0.5968290441176469,0.47740502450980393,0.442218137254902,0.5002450980392157,0.556142769607843,0.6758118872549019,0.596063112745098,0.482797181372549,0.403860294117647,0.7236519607843137,0.7842064950980392,0.777374387254902,0.6923100490196079,0.031899827003274046,0.02131110692036563,0.040167296078039066,0.03343735669459279,0.05706810072763699,0.10545254126841762,0.12825608266765895,0.1312971622790424,0.11333943341335095,0.1463099798497444,0.12736887316658138,0.07512082471712032,0.19564408847950934,0.07077470969220524,0.1017169862732157,0.11072671409936147,0.24658203,0.517821781665523,0.5008508658407417,0.24658203,0.24658203,1.0,0.625,1.0,O
0.4483609068627451,0.4832720588235294,0.5239123774509804,0.4530330882352941,0.5248008578431372,0.5102328431372548,0.473406862745098,0.38874080882352935,0.6598039215686273,0.5505667892156862,0.565625,0.5409620098039216,0.6900275735294118,0.6950980392156864,0.6282322303921568,0.4973192401960784,0.14528480158532817,0.16409857133074973,0.15456449779733986,0.14669314407557987,0.19848993341498247,0.1530956472113731,0.0948715433702098,0.1280263094074026,0.27670472285893744,0.20125237937772192,0.1297640632992922,0.16215143063084594,0.15754038056949443,0.18827486307966415,0.1915790193516565,0.17089615603910496,0.4477539,0.5464234593530951,0.4036174343491726,0.4477539,0.4477539,1.0,1.0,1.0,O
0.2913602941176471,0.5032475490196079,0.5412683823529412,0.4376378676470588,0.37230392156862746,0.5367647058823529,0.5285232843137254,0.25611213235294117,0.39652267156862747,0.6408700980392157,0.4659313725490197,0.40571384803921573,0.27290134803921573,0.36511948529411764,0.2861825980392157,0.3313112745098039,0.2455871880603675,0.12852826140191292,0.20371700054716915,0.13728412648295568,0.16879249077019848,0.06252354420050531,0.08085444385354768,0.13228498189291646,0.21764895154126318,0.13243017842101723,0.10755001384780037,0.13863008726375464,0.124330660261786,0.2112904537032129,0.14283767404108963,0.1365514927166979,0.66137695,0.5090381596496721,0.5204526576151891,0.66137695,0.66137695,1.0,1.0,1.0,O
0.7465533088235294,0.608578431372549,0.5654718137254902,0.6565104166666667,0.5666207107843135,0.5215992647058822,0.5615042892156862,0.5868872549019608,0.5408241421568627,0.5550091911764705,0.5626531862745098,0.6011335784313725,0.4942708333333333,0.5603247549019608,0.5067095588235294,0.5675857843137255,0.16854188472835133,0.10755895042359111,0.09161757964536332,0.13784622569828722,0.08598364965062721,0.08482233180781788,0.07764710953503602,0.08553456291070896,0.08695314835724023,0.09619959365609415,0.08921765894682639,0.063849149144976,0.08715488090744801,0.06593933746945527,0.08866067444010159,0.10238350857202669,0.22949219,0.44022606336146164,0.5800199461914681,0.22949219,0.22949219,1.0,1.0,1.0,O
0.6428462009803921,0.6097120098039215,0.6357230392156863,0.6647977941176471,0.5477175245098038,0.5664981617647058,0.6521752450980391,0.6450061274509804,0.5039828431372549,0.5442401960784313,0.5741881127450981,0.5844056372549019,0.5673560049019607,0.5717524509803921,0.5159620098039216,0.5626685049019606,0.06585779745785594,0.06495970130825399,0.07174842171503576,0.0625244374442322,0.0957667944320295,0.051007208812202096,0.058905291611959155,0.0715929062427048,0.08634548158011623,0.04628379741250661,0.06441756423277993,0.07005168638111464,0.08101967318222869,0.07435623262905562,0.07984959127313933,0.07355551103132887,0.14208984,0.4165592776347779,0.6528404198404804,0.14208984,0.14208984,1.0,0.9375,1.0,O
0.8114736519607844,0.7971660539215687,0.5210018382352941,0.6927083333333333,0.7240962009803922,0.5863817401960785,0.4102941176470588,0.46942401960784313,0.6042738970588235,0.4432598039215686,0.3894301470588235,0.29911151960784316,0.41942401960784315,0.369515931372549,0.3297334558823529,0.2548406862745098,0.0711095223768164,0.08449781423473215,0.12285492514794373,0.14982146427975285,0.10402113604005951,0.11999140138482864,0.11496587344469311,0.16661573571220245,0.08549985526027763,0.13191597939580277,0.10763857447384349,0.10615401203163648,0.11363074926166845,0.09774307582887366,0.14246486185952106,0.1218040931756032,0.5161133,0.5916435072887212,0.6458727527692182,0.5161133,0.5161133,1.0,1.0,1.0,O
0.8452971813725492,0.8451899509803923,0.7722426470588235,0.6657935049019607,0.8404258578431374,0.7849724264705883,0.6722120098039215,0.6620710784313726,0.8218596813725492,0.7886948529411766,0.6392463235294117,0.7103400735294115,0.8234221813725493,0.7857230392156864,0.7810508578431374,0.7413296568627452,0.0056920812334454495,0.010351901822155373,0.06721249551815044,0.1002161221227559,0.019324890232705776,0.07499670686083224,0.11380367003432248,0.13297160181564158,0.01759692948694971,0.09186779483388513,0.16028999222201473,0.047388433373387454,0.01812865554247091,0.0714472082697467,0.037491009866674994,0.03772886824407483,0.033935547,0.6642311103292726,0.43300359400716837,0.033935547,0.033935547,0.578125,0.46875,1.0,O
